x,y,organ
training_15373.png,1,prostate_5
training_15374.png,5,prostate_1
training_15375.png,2,prostate_12
training_15376.png,6,colon_10
training_15377.png,2,breast_16
training_15378.png,1,breast_3
training_15379.png,21,prostate_1
training_15380.png,1,prostate_10
training_15381.png,6,colon_10
training_15382.png,1,colon_8
training_15383.png,1,prostate_10
training_15384.png,1,colon_9
training_15385.png,3,breast_9
training_15386.png,2,colon_3
training_15387.png,0,breast_12
training_15388.png,1,colon_3
training_15389.png,5,prostate_1
training_15390.png,6,colon_4
training_15391.png,0,colon_9
training_15392.png,0,breast_8
training_15393.png,0,prostate_11
training_15394.png,1,prostate_1
training_15395.png,3,prostate_10
training_15396.png,0,breast_1
training_15397.png,1,breast_7
training_15398.png,4,breast_3
training_15399.png,1,breast_16
training_15400.png,3,breast_11
training_15401.png,10,colon_4
training_15402.png,2,colon_6
training_15403.png,2,breast_11
training_15404.png,2,colon_5
training_15405.png,2,colon_9
training_15406.png,7,breast_8
training_15407.png,7,breast_4
training_15408.png,0,prostate_1
training_15409.png,12,prostate_1
training_15410.png,1,colon_8
training_15411.png,1,prostate_11
training_15412.png,9,prostate_11
training_15413.png,0,colon_6
training_15414.png,1,prostate_6
training_15415.png,3,colon_3
training_15416.png,1,breast_12
training_15417.png,0,colon_1
training_15418.png,0,breast_3
training_15419.png,9,colon_8
training_15420.png,2,breast_11
training_15421.png,1,colon_6
training_15422.png,1,breast_18
training_15423.png,0,colon_3
training_15424.png,2,colon_10
training_15425.png,4,breast_9
training_15426.png,4,prostate_1
training_15427.png,8,breast_11
training_15428.png,2,colon_10
training_15429.png,2,colon_3
training_15430.png,3,colon_11
training_15431.png,0,prostate_1
training_15432.png,2,colon_4
training_15433.png,0,breast_3
training_15434.png,3,breast_1
training_15435.png,0,prostate_1
training_15436.png,0,colon_4
training_15437.png,12,breast_1
training_15438.png,0,prostate_1
training_15439.png,18,prostate_9
training_15440.png,2,prostate_2
training_15441.png,0,breast_3
training_15442.png,2,colon_8
training_15443.png,5,prostate_8
training_15444.png,3,colon_9
training_15445.png,1,prostate_1
training_15446.png,1,colon_13
training_15447.png,0,breast_2
training_15448.png,0,breast_8
training_15449.png,0,prostate_4
training_15450.png,1,colon_9
training_15451.png,1,colon_8
training_15452.png,0,breast_17
training_15453.png,2,colon_10
training_15454.png,0,prostate_6
training_15455.png,0,prostate_1
training_15456.png,4,breast_13
training_15457.png,2,breast_4
training_15458.png,1,colon_9
training_15459.png,16,colon_12
training_15460.png,0,prostate_1
training_15461.png,0,breast_18
training_15462.png,23,prostate_10
training_15463.png,2,colon_8
training_15464.png,0,breast_18
training_15465.png,0,colon_13
training_15466.png,0,breast_3
training_15467.png,1,breast_11
training_15468.png,9,colon_3
training_15469.png,2,colon_8
training_15470.png,2,prostate_10
training_15471.png,1,prostate_11
training_15472.png,1,breast_9
training_15473.png,2,prostate_1
training_15474.png,1,prostate_6
training_15475.png,1,prostate_11
training_15476.png,10,colon_5
training_15477.png,1,colon_3
training_15478.png,0,prostate_4
training_15479.png,6,prostate_3
training_15480.png,2,colon_12
training_15481.png,3,prostate_1
training_15482.png,6,prostate_1
training_15483.png,0,breast_15
training_15484.png,0,breast_9
training_15485.png,1,breast_16
training_15486.png,2,breast_12
training_15487.png,0,breast_9
training_15488.png,1,breast_16
training_15489.png,8,prostate_5
training_15490.png,1,prostate_1
training_15491.png,0,colon_12
training_15492.png,1,colon_2
training_15493.png,0,prostate_11
training_15494.png,3,colon_9
training_15495.png,6,colon_9
training_15496.png,0,prostate_12
training_15497.png,12,prostate_10
training_15498.png,2,prostate_12
training_15499.png,1,prostate_11
training_15500.png,3,colon_4
training_15501.png,9,breast_9
training_15502.png,0,prostate_3
training_15503.png,4,colon_8
training_15504.png,0,breast_18
training_15505.png,1,colon_9
training_15506.png,1,breast_12
training_15507.png,7,prostate_10
training_15508.png,1,breast_2
training_15509.png,1,colon_3
training_15510.png,0,colon_4
training_15511.png,0,prostate_2
training_15512.png,1,colon_10
training_15513.png,3,colon_8
training_15514.png,0,breast_3
training_15515.png,1,breast_16
training_15516.png,2,colon_6
training_15517.png,2,colon_10
training_15518.png,5,colon_10
training_15519.png,0,breast_3
training_15520.png,3,breast_1
training_15521.png,0,breast_3
training_15522.png,5,prostate_9
training_15523.png,9,colon_6
training_15524.png,1,colon_11
training_15525.png,1,colon_8
training_15526.png,1,colon_5
training_15527.png,5,breast_13
training_15528.png,4,breast_11
training_15529.png,1,breast_9
training_15530.png,3,breast_11
training_15531.png,3,prostate_11
training_15532.png,0,colon_4
training_15533.png,18,breast_13
training_15534.png,1,prostate_2
training_15535.png,1,breast_11
training_15536.png,2,breast_10
training_15537.png,2,breast_10
training_15538.png,3,breast_8
training_15539.png,2,prostate_8
training_15540.png,1,breast_8
training_15541.png,2,breast_15
training_15542.png,0,breast_3
training_15543.png,1,breast_2
training_15544.png,2,prostate_2
training_15545.png,5,colon_11
training_15546.png,6,colon_4
training_15547.png,7,breast_10
training_15548.png,2,prostate_2
training_15549.png,4,colon_9
training_15550.png,1,colon_5
training_15551.png,1,colon_3
training_15552.png,3,colon_13
training_15553.png,0,prostate_2
training_15554.png,1,breast_8
training_15555.png,17,prostate_1
training_15556.png,4,colon_5
training_15557.png,1,breast_10
training_15558.png,2,prostate_12
training_15559.png,9,breast_16
training_15560.png,1,breast_2
training_15561.png,1,colon_12
training_15562.png,4,prostate_2
training_15563.png,3,colon_10
training_15564.png,1,colon_4
training_15565.png,8,breast_15
training_15566.png,14,breast_15
training_15567.png,1,colon_3
training_15568.png,0,colon_8
training_15569.png,31,breast_1
training_15570.png,1,prostate_10
training_15571.png,23,breast_3
training_15572.png,0,prostate_1
training_15573.png,0,breast_3
training_15574.png,9,colon_4
training_15575.png,1,colon_8
training_15576.png,1,breast_18
training_15577.png,1,colon_5
training_15578.png,1,colon_10
training_15579.png,4,prostate_12
training_15580.png,1,prostate_1
training_15581.png,1,breast_9
training_15582.png,1,breast_1
training_15583.png,11,breast_16
training_15584.png,1,prostate_11
training_15585.png,3,prostate_6
training_15586.png,11,colon_10
training_15587.png,3,breast_11
training_15588.png,1,colon_3
training_15589.png,1,breast_8
training_15590.png,2,prostate_2
training_15591.png,0,colon_8
training_15592.png,1,colon_9
training_15593.png,27,prostate_7
training_15594.png,0,colon_8
training_15595.png,1,breast_18
training_15596.png,1,breast_11
training_15597.png,2,colon_4
training_15598.png,0,colon_6
training_15599.png,0,prostate_4
training_15600.png,0,colon_1
training_15601.png,3,breast_11
training_15602.png,0,prostate_11
training_15603.png,2,breast_12
training_15604.png,1,colon_5
training_15605.png,4,breast_8
training_15606.png,1,colon_12
training_15607.png,4,breast_13
training_15608.png,6,colon_4
training_15609.png,2,prostate_4
training_15610.png,3,colon_8
training_15611.png,2,colon_11
training_15612.png,0,prostate_2
training_15613.png,1,breast_10
training_15614.png,1,breast_8
training_15615.png,1,colon_9
training_15616.png,0,colon_10
training_15617.png,1,prostate_1
training_15618.png,3,prostate_7
training_15619.png,2,breast_16
training_15620.png,0,prostate_2
training_15621.png,1,prostate_2
training_15622.png,1,breast_16
training_15623.png,1,breast_12
training_15624.png,0,prostate_8
training_15625.png,1,breast_10
training_15626.png,2,colon_10
training_15627.png,1,breast_11
training_15628.png,0,breast_8
training_15629.png,4,breast_16
training_15630.png,1,breast_16
training_15631.png,0,colon_8
training_15632.png,2,prostate_11
training_15633.png,1,prostate_12
training_15634.png,3,colon_2
training_15635.png,3,breast_11
training_15636.png,1,colon_8
training_15637.png,1,prostate_1
training_15638.png,4,breast_16
training_15639.png,4,colon_10
training_15640.png,3,colon_1
training_15641.png,3,prostate_1
training_15642.png,7,prostate_8
training_15643.png,2,colon_12
training_15644.png,12,prostate_1
training_15645.png,2,colon_9
training_15646.png,1,colon_5
training_15647.png,3,prostate_5
training_15648.png,1,colon_5
training_15649.png,0,colon_13
training_15650.png,0,colon_13
training_15651.png,1,prostate_1
training_15652.png,1,colon_10
training_15653.png,1,colon_9
training_15654.png,1,prostate_1
training_15655.png,2,colon_7
training_15656.png,6,colon_4
training_15657.png,2,prostate_1
training_15658.png,5,colon_5
training_15659.png,0,breast_11
training_15660.png,1,breast_3
training_15661.png,3,colon_5
training_15662.png,11,breast_9
training_15663.png,19,breast_3
training_15664.png,0,colon_13
training_15665.png,0,breast_9
training_15666.png,0,prostate_6
training_15667.png,5,colon_11
training_15668.png,1,prostate_12
training_15669.png,3,colon_1
training_15670.png,1,colon_3
training_15671.png,6,colon_12
training_15672.png,1,breast_2
training_15673.png,1,breast_7
training_15674.png,7,breast_17
training_15675.png,1,breast_8
training_15676.png,1,colon_10
training_15677.png,1,breast_8
training_15678.png,0,breast_11
training_15679.png,0,prostate_8
training_15680.png,0,colon_13
training_15681.png,9,colon_10
training_15682.png,1,prostate_2
training_15683.png,7,breast_13
training_15684.png,1,breast_15
training_15685.png,1,prostate_6
training_15686.png,3,breast_9
training_15687.png,0,prostate_8
training_15688.png,2,colon_13
training_15689.png,0,prostate_4
training_15690.png,0,prostate_11
training_15691.png,1,prostate_10
training_15692.png,2,colon_4
training_15693.png,1,breast_8
training_15694.png,0,prostate_12
training_15695.png,0,prostate_1
training_15696.png,3,colon_11
training_15697.png,7,colon_8
training_15698.png,2,prostate_10
training_15699.png,1,breast_1
training_15700.png,0,prostate_2
training_15701.png,5,breast_1
training_15702.png,0,prostate_5
training_15703.png,3,colon_5
training_15704.png,5,prostate_12
training_15705.png,0,breast_12
training_15706.png,1,prostate_11
training_15707.png,1,colon_11
training_15708.png,1,breast_12
training_15709.png,2,prostate_1
training_15710.png,1,colon_9
training_15711.png,1,prostate_1
training_15712.png,1,prostate_11
training_15713.png,1,breast_15
training_15714.png,2,prostate_1
training_15715.png,1,breast_18
training_15716.png,2,prostate_1
training_15717.png,14,colon_5
training_15718.png,6,colon_11
training_15719.png,1,breast_10
training_15720.png,0,colon_1
training_15721.png,1,breast_16
training_15722.png,2,breast_15
training_15723.png,1,breast_9
training_15724.png,4,colon_9
training_15725.png,0,colon_3
training_15726.png,1,prostate_6
training_15727.png,0,colon_13
training_15728.png,2,colon_10
training_15729.png,2,colon_9
training_15730.png,0,breast_8
training_15731.png,1,colon_5
training_15732.png,1,colon_2
training_15733.png,0,prostate_11
training_15734.png,1,colon_10
training_15735.png,0,prostate_2
training_15736.png,0,breast_9
training_15737.png,0,breast_12
training_15738.png,7,prostate_9
training_15739.png,1,colon_5
training_15740.png,1,prostate_6
training_15741.png,19,breast_9
training_15742.png,3,colon_13
training_15743.png,5,prostate_8
training_15744.png,1,colon_8
training_15745.png,1,colon_12
training_15746.png,0,colon_11
training_15747.png,1,breast_16
training_15748.png,4,colon_9
training_15749.png,4,breast_11
training_15750.png,1,colon_8
training_15751.png,1,colon_12
training_15752.png,0,colon_12
training_15753.png,1,colon_10
training_15754.png,2,colon_11
training_15755.png,1,colon_9
training_15756.png,4,prostate_4
training_15757.png,4,breast_11
training_15758.png,5,breast_16
training_15759.png,6,prostate_12
training_15760.png,1,colon_8
training_15761.png,4,breast_16
training_15762.png,2,colon_2
training_15763.png,4,prostate_12
training_15764.png,0,prostate_3
training_15765.png,4,colon_9
training_15766.png,4,colon_2
training_15767.png,3,colon_9
training_15768.png,0,breast_3
training_15769.png,0,breast_17
training_15770.png,2,colon_8
training_15771.png,6,prostate_1
training_15772.png,1,colon_12
training_15773.png,1,prostate_1
training_15774.png,1,breast_8
training_15775.png,8,breast_4
training_15776.png,10,colon_4
training_15777.png,1,breast_15
training_15778.png,2,colon_10
training_15779.png,0,colon_9
training_15780.png,2,colon_9
training_15781.png,0,colon_4
training_15782.png,5,colon_11
training_15783.png,6,prostate_5
training_15784.png,5,colon_6
training_15785.png,7,colon_12
training_15786.png,3,breast_8
training_15787.png,3,colon_3
training_15788.png,2,colon_5
training_15789.png,4,breast_10
training_15790.png,15,colon_4
training_15791.png,7,colon_9
training_15792.png,3,breast_2
training_15793.png,3,colon_4
training_15794.png,20,prostate_3
training_15795.png,0,colon_8
training_15796.png,0,breast_12
training_15797.png,0,breast_9
training_15798.png,2,colon_11
training_15799.png,10,colon_4
training_15800.png,2,breast_3
training_15801.png,2,colon_8
training_15802.png,3,colon_1
training_15803.png,1,prostate_10
training_15804.png,3,colon_1
training_15805.png,0,breast_3
training_15806.png,2,colon_10
training_15807.png,1,breast_2
training_15808.png,1,breast_3
training_15809.png,1,colon_8
training_15810.png,3,colon_9
training_15811.png,1,colon_4
training_15812.png,1,breast_12
training_15813.png,5,prostate_11
training_15814.png,2,colon_6
training_15815.png,1,colon_2
training_15816.png,2,prostate_1
training_15817.png,2,breast_6
training_15818.png,26,breast_13
training_15819.png,1,breast_12
training_15820.png,0,prostate_12
training_15821.png,0,prostate_11
training_15822.png,1,prostate_8
training_15823.png,0,breast_16
training_15824.png,1,colon_3
training_15825.png,2,breast_2
training_15826.png,0,colon_4
training_15827.png,1,colon_3
training_15828.png,0,breast_3
training_15829.png,1,prostate_12
training_15830.png,6,breast_15
training_15831.png,0,breast_1
training_15832.png,1,breast_15
training_15833.png,1,colon_2
training_15834.png,7,breast_11
training_15835.png,3,colon_10
training_15836.png,1,breast_12
training_15837.png,13,breast_15
training_15838.png,6,colon_10
training_15839.png,5,prostate_1
training_15840.png,1,prostate_5
training_15841.png,1,breast_2
training_15842.png,3,prostate_6
training_15843.png,1,prostate_5
training_15844.png,1,colon_9
training_15845.png,0,colon_4
training_15846.png,0,colon_1
training_15847.png,1,colon_3
training_15848.png,1,colon_5
training_15849.png,1,breast_7
training_15850.png,4,colon_8
training_15851.png,0,prostate_1
training_15852.png,0,colon_13
training_15853.png,8,prostate_1
training_15854.png,1,colon_12
training_15855.png,2,colon_8
training_15856.png,2,colon_7
training_15857.png,4,colon_6
training_15858.png,10,colon_1
training_15859.png,8,breast_9
training_15860.png,6,breast_11
training_15861.png,7,breast_3
training_15862.png,1,breast_3
training_15863.png,1,prostate_3
training_15864.png,5,prostate_4
training_15865.png,2,breast_18
training_15866.png,3,colon_9
training_15867.png,1,colon_10
training_15868.png,7,breast_13
training_15869.png,1,breast_3
training_15870.png,0,prostate_8
training_15871.png,5,prostate_10
training_15872.png,0,breast_9
training_15873.png,2,colon_9
training_15874.png,1,breast_8
training_15875.png,0,colon_9
training_15876.png,1,breast_3
training_15877.png,4,breast_11
training_15878.png,5,breast_1
training_15879.png,0,colon_6
training_15880.png,5,colon_8
training_15881.png,1,colon_8
training_15882.png,0,colon_3
training_15883.png,10,colon_5
training_15884.png,1,breast_3
training_15885.png,1,breast_15
training_15886.png,0,colon_8
training_15887.png,0,breast_12
training_15888.png,1,breast_1
training_15889.png,1,prostate_12
training_15890.png,1,colon_10
training_15891.png,4,colon_4
training_15892.png,0,colon_8
training_15893.png,1,breast_16
training_15894.png,1,colon_2
training_15895.png,0,breast_3
training_15896.png,0,colon_4
training_15897.png,1,prostate_1
training_15898.png,1,breast_2
training_15899.png,3,colon_8
training_15900.png,8,breast_1
training_15901.png,3,colon_11
training_15902.png,1,colon_5
training_15903.png,11,colon_10
training_15904.png,1,colon_10
training_15905.png,0,prostate_12
training_15906.png,1,colon_8
training_15907.png,0,breast_2
training_15908.png,11,colon_3
training_15909.png,2,colon_12
training_15910.png,3,colon_3
training_15911.png,6,colon_11
training_15912.png,13,prostate_12
training_15913.png,4,breast_11
training_15914.png,1,prostate_11
training_15915.png,3,colon_8
training_15916.png,2,colon_9
training_15917.png,0,colon_6
training_15918.png,1,breast_2
training_15919.png,6,breast_9
training_15920.png,1,breast_12
training_15921.png,5,breast_16
training_15922.png,2,colon_9
training_15923.png,0,prostate_3
training_15924.png,1,breast_11
training_15925.png,1,colon_10
training_15926.png,3,colon_5
training_15927.png,4,breast_11
training_15928.png,1,breast_12
training_15929.png,0,colon_12
training_15930.png,0,prostate_1
training_15931.png,3,colon_6
training_15932.png,11,breast_10
training_15933.png,1,colon_8
training_15934.png,1,prostate_1
training_15935.png,0,colon_1
training_15936.png,2,colon_8
training_15937.png,1,colon_9
training_15938.png,16,colon_10
training_15939.png,1,prostate_1
training_15940.png,0,prostate_4
training_15941.png,2,colon_8
training_15942.png,2,colon_9
training_15943.png,1,colon_5
training_15944.png,2,colon_2
training_15945.png,14,prostate_8
training_15946.png,0,colon_12
training_15947.png,1,colon_5
training_15948.png,0,breast_9
training_15949.png,2,prostate_12
training_15950.png,0,prostate_10
training_15951.png,1,breast_12
training_15952.png,1,breast_12
training_15953.png,2,prostate_2
training_15954.png,0,breast_3
training_15955.png,1,colon_12
training_15956.png,25,prostate_8
training_15957.png,1,breast_18
training_15958.png,0,breast_12
training_15959.png,5,breast_17
training_15960.png,3,colon_2
training_15961.png,32,breast_9
training_15962.png,4,colon_8
training_15963.png,0,prostate_2
training_15964.png,3,colon_13
training_15965.png,12,colon_3
training_15966.png,0,colon_1
training_15967.png,0,breast_3
training_15968.png,17,breast_4
training_15969.png,0,prostate_11
training_15970.png,0,colon_9
training_15971.png,0,breast_9
training_15972.png,0,prostate_3
training_15973.png,2,colon_8
training_15974.png,2,prostate_11
training_15975.png,0,prostate_1
training_15976.png,1,prostate_5
training_15977.png,0,colon_5
training_15978.png,3,breast_14
training_15979.png,0,colon_2
training_15980.png,2,breast_2
training_15981.png,1,prostate_3
training_15982.png,0,colon_4
training_15983.png,1,colon_12
training_15984.png,1,prostate_1
training_15985.png,1,breast_10
training_15986.png,0,breast_3
training_15987.png,0,breast_3
training_15988.png,1,breast_12
training_15989.png,0,prostate_4
training_15990.png,1,breast_10
training_15991.png,0,prostate_7
training_15992.png,1,prostate_1
training_15993.png,2,breast_10
training_15994.png,9,breast_10
training_15995.png,2,prostate_2
training_15996.png,1,colon_11
training_15997.png,1,colon_3
training_15998.png,4,prostate_10
training_15999.png,0,breast_9
training_16000.png,4,prostate_11
training_16001.png,1,breast_12
training_16002.png,3,breast_2
training_16003.png,2,breast_10
training_16004.png,0,colon_8
training_16005.png,2,prostate_12
training_16006.png,0,prostate_10
training_16007.png,4,colon_11
training_16008.png,24,colon_6
training_16009.png,3,breast_11
training_16010.png,6,colon_10
training_16011.png,0,breast_3
training_16012.png,1,breast_10
training_16013.png,1,breast_3
training_16014.png,1,breast_9
training_16015.png,11,breast_1
training_16016.png,1,prostate_2
training_16017.png,51,prostate_8
training_16018.png,1,breast_2
training_16019.png,1,breast_12
training_16020.png,15,colon_3
training_16021.png,0,colon_9
training_16022.png,0,breast_3
training_16023.png,28,breast_5
training_16024.png,0,breast_12
training_16025.png,3,colon_13
training_16026.png,2,colon_8
training_16027.png,6,colon_4
training_16028.png,3,breast_1
training_16029.png,4,prostate_3
training_16030.png,7,colon_3
training_16031.png,2,breast_6
training_16032.png,2,colon_8
training_16033.png,1,prostate_1
training_16034.png,2,breast_10
training_16035.png,4,colon_13
training_16036.png,17,breast_15
training_16037.png,2,prostate_12
training_16038.png,2,colon_8
training_16039.png,1,prostate_11
training_16040.png,6,prostate_10
training_16041.png,1,colon_10
training_16042.png,1,colon_2
training_16043.png,2,colon_5
training_16044.png,3,prostate_11
training_16045.png,0,prostate_6
training_16046.png,1,colon_2
training_16047.png,0,prostate_2
training_16048.png,0,breast_3
training_16049.png,6,prostate_1
training_16050.png,2,colon_9
training_16051.png,1,prostate_1
training_16052.png,15,breast_15
training_16053.png,0,breast_13
training_16054.png,0,colon_3
training_16055.png,6,prostate_12
training_16056.png,0,breast_3
training_16057.png,0,breast_3
training_16058.png,2,colon_8
training_16059.png,4,colon_8
training_16060.png,2,prostate_9
training_16061.png,10,prostate_1
training_16062.png,4,prostate_10
training_16063.png,1,colon_5
training_16064.png,4,prostate_12
training_16065.png,5,colon_9
training_16066.png,6,breast_11
training_16067.png,6,colon_9
training_16068.png,2,colon_9
training_16069.png,1,breast_8
training_16070.png,11,colon_11
training_16071.png,0,prostate_6
training_16072.png,0,colon_9
training_16073.png,0,breast_12
training_16074.png,14,breast_14
training_16075.png,3,prostate_2
training_16076.png,1,breast_10
training_16077.png,4,breast_13
training_16078.png,3,colon_9
training_16079.png,1,prostate_11
training_16080.png,1,prostate_5
training_16081.png,10,colon_10
training_16082.png,0,breast_9
training_16083.png,2,colon_3
training_16084.png,0,breast_12
training_16085.png,1,breast_11
training_16086.png,4,prostate_1
training_16087.png,1,colon_4
training_16088.png,0,colon_2
training_16089.png,0,colon_13
training_16090.png,0,prostate_11
training_16091.png,1,breast_18
training_16092.png,5,breast_3
training_16093.png,0,colon_3
training_16094.png,10,colon_10
training_16095.png,1,colon_8
training_16096.png,0,breast_3
training_16097.png,2,colon_8
training_16098.png,2,breast_12
training_16099.png,13,breast_8
training_16100.png,0,colon_7
training_16101.png,0,breast_13
training_16102.png,2,breast_18
training_16103.png,0,breast_12
training_16104.png,0,breast_7
training_16105.png,4,colon_10
training_16106.png,2,breast_16
training_16107.png,10,breast_15
training_16108.png,4,breast_1
training_16109.png,0,colon_10
training_16110.png,1,breast_4
training_16111.png,2,breast_8
training_16112.png,2,colon_3
training_16113.png,7,colon_10
training_16114.png,1,breast_7
training_16115.png,1,breast_12
training_16116.png,9,colon_11
training_16117.png,1,prostate_2
training_16118.png,2,prostate_8
training_16119.png,1,colon_8
training_16120.png,1,colon_8
training_16121.png,3,colon_2
training_16122.png,1,colon_5
training_16123.png,1,prostate_1
training_16124.png,1,breast_17
training_16125.png,1,breast_3
training_16126.png,3,colon_9
training_16127.png,1,breast_4
training_16128.png,1,breast_12
training_16129.png,1,colon_12
training_16130.png,5,colon_11
training_16131.png,3,breast_2
training_16132.png,1,breast_10
training_16133.png,2,colon_9
training_16134.png,20,colon_6
training_16135.png,2,colon_9
training_16136.png,2,prostate_5
training_16137.png,4,colon_9
training_16138.png,3,breast_11
training_16139.png,0,breast_12
training_16140.png,1,colon_8
training_16141.png,2,colon_12
training_16142.png,1,breast_12
training_16143.png,0,breast_12
training_16144.png,4,colon_4
training_16145.png,5,prostate_2
training_16146.png,1,prostate_2
training_16147.png,5,colon_11
training_16148.png,3,prostate_9
training_16149.png,22,prostate_3
training_16150.png,7,colon_1
training_16151.png,1,breast_11
training_16152.png,2,colon_3
training_16153.png,1,breast_12
training_16154.png,0,prostate_3
training_16155.png,1,breast_9
training_16156.png,10,prostate_10
training_16157.png,1,breast_16
training_16158.png,3,breast_10
training_16159.png,3,colon_9
training_16160.png,1,prostate_11
training_16161.png,1,breast_10
training_16162.png,2,breast_4
training_16163.png,4,colon_4
training_16164.png,5,breast_9
training_16165.png,1,breast_16
training_16166.png,1,colon_8
training_16167.png,1,colon_5
training_16168.png,1,breast_12
training_16169.png,1,breast_15
training_16170.png,0,colon_2
training_16171.png,2,colon_9
training_16172.png,0,colon_13
training_16173.png,2,colon_4
training_16174.png,5,breast_1
training_16175.png,5,breast_10
training_16176.png,1,colon_9
training_16177.png,5,colon_5
training_16178.png,2,prostate_2
training_16179.png,1,breast_3
training_16180.png,1,breast_10
training_16181.png,2,breast_7
training_16182.png,0,colon_3
training_16183.png,1,breast_8
training_16184.png,3,prostate_2
training_16185.png,1,prostate_12
training_16186.png,0,breast_3
training_16187.png,11,colon_2
training_16188.png,1,prostate_1
training_16189.png,2,breast_7
training_16190.png,1,breast_8
training_16191.png,0,breast_12
training_16192.png,1,prostate_10
training_16193.png,4,prostate_6
training_16194.png,2,colon_10
training_16195.png,22,breast_18
training_16196.png,5,colon_9
training_16197.png,2,breast_18
training_16198.png,0,breast_3
training_16199.png,18,breast_13
training_16200.png,3,colon_9
training_16201.png,7,breast_6
training_16202.png,1,breast_8
training_16203.png,0,prostate_1
training_16204.png,3,breast_9
training_16205.png,3,breast_11
training_16206.png,11,breast_4
training_16207.png,1,breast_7
training_16208.png,0,colon_3
training_16209.png,1,breast_10
training_16210.png,10,colon_10
training_16211.png,0,prostate_2
training_16212.png,14,breast_16
training_16213.png,0,prostate_1
training_16214.png,1,colon_5
training_16215.png,0,colon_3
training_16216.png,1,breast_13
training_16217.png,3,prostate_4
training_16218.png,1,breast_3
training_16219.png,0,colon_6
training_16220.png,1,prostate_1
training_16221.png,1,colon_2
training_16222.png,1,breast_9
training_16223.png,1,breast_14
training_16224.png,1,colon_3
training_16225.png,18,breast_10
training_16226.png,1,prostate_1
training_16227.png,1,breast_15
training_16228.png,0,prostate_1
training_16229.png,1,prostate_1
training_16230.png,1,colon_8
training_16231.png,0,breast_3
training_16232.png,6,colon_1
training_16233.png,1,colon_6
training_16234.png,5,colon_9
training_16235.png,1,colon_2
training_16236.png,1,prostate_6
training_16237.png,3,breast_12
training_16238.png,1,breast_12
training_16239.png,1,breast_8
training_16240.png,1,prostate_3
training_16241.png,2,colon_9
training_16242.png,0,breast_9
training_16243.png,3,breast_11
training_16244.png,1,prostate_10
training_16245.png,2,breast_15
training_16246.png,10,prostate_1
training_16247.png,0,colon_12
training_16248.png,8,prostate_4
training_16249.png,1,prostate_1
training_16250.png,2,colon_4
training_16251.png,0,prostate_6
training_16252.png,5,breast_11
training_16253.png,2,prostate_12
training_16254.png,3,breast_17
training_16255.png,0,colon_8
training_16256.png,1,colon_8
training_16257.png,1,breast_3
training_16258.png,0,colon_4
training_16259.png,1,breast_8
training_16260.png,2,colon_8
training_16261.png,1,breast_4
training_16262.png,2,colon_8
training_16263.png,2,colon_8
training_16264.png,0,prostate_1
training_16265.png,4,prostate_4
training_16266.png,1,breast_11
training_16267.png,1,breast_16
training_16268.png,3,colon_8
training_16269.png,1,colon_13
training_16270.png,6,breast_8
training_16271.png,2,breast_12
training_16272.png,4,prostate_10
training_16273.png,1,breast_16
training_16274.png,3,prostate_1
training_16275.png,4,colon_3
training_16276.png,1,colon_8
training_16277.png,0,prostate_6
training_16278.png,2,colon_8
training_16279.png,8,prostate_4
training_16280.png,0,prostate_1
training_16281.png,3,colon_12
training_16282.png,4,breast_15
training_16283.png,1,colon_10
training_16284.png,3,breast_16
training_16285.png,4,colon_4
training_16286.png,1,breast_10
training_16287.png,9,breast_16
training_16288.png,2,prostate_3
training_16289.png,1,prostate_1
training_16290.png,0,prostate_12
training_16291.png,0,prostate_2
training_16292.png,5,colon_5
training_16293.png,4,colon_4
training_16294.png,1,breast_18
training_16295.png,6,prostate_3
training_16296.png,10,breast_3
training_16297.png,0,breast_3
training_16298.png,47,colon_13
training_16299.png,4,prostate_10
training_16300.png,9,prostate_1
training_16301.png,3,colon_6
training_16302.png,13,breast_16
training_16303.png,1,colon_12
training_16304.png,0,colon_8
training_16305.png,1,breast_12
training_16306.png,0,breast_12
training_16307.png,1,colon_10
training_16308.png,10,breast_11
training_16309.png,7,colon_4
training_16310.png,2,colon_9
training_16311.png,1,colon_3
training_16312.png,0,prostate_7
training_16313.png,1,breast_16
training_16314.png,1,breast_11
training_16315.png,9,colon_6
training_16316.png,1,breast_16
training_16317.png,1,colon_1
training_16318.png,1,breast_3
training_16319.png,0,prostate_5
training_16320.png,12,prostate_7
training_16321.png,2,colon_10
training_16322.png,0,colon_3
training_16323.png,1,prostate_8
training_16324.png,4,prostate_1
training_16325.png,3,breast_8
training_16326.png,1,breast_3
training_16327.png,1,breast_16
training_16328.png,3,colon_8
training_16329.png,20,breast_11
training_16330.png,4,prostate_3
training_16331.png,12,prostate_9
training_16332.png,0,prostate_6
training_16333.png,2,colon_13
training_16334.png,0,colon_9
training_16335.png,3,prostate_7
training_16336.png,2,breast_12
training_16337.png,1,breast_12
training_16338.png,0,colon_12
training_16339.png,1,prostate_8
training_16340.png,1,breast_12
training_16341.png,6,prostate_11
training_16342.png,1,breast_15
training_16343.png,0,breast_9
training_16344.png,1,prostate_12
training_16345.png,5,breast_1
training_16346.png,0,breast_12
training_16347.png,4,colon_10
training_16348.png,2,breast_1
training_16349.png,5,breast_9
training_16350.png,1,prostate_6
training_16351.png,0,prostate_6
training_16352.png,5,colon_5
training_16353.png,1,colon_3
